i, t, y, v
1392, 6.960000, -9.462720, 5.943847
1393, 6.965000, -9.433001, 6.038475
1394, 6.970000, -9.402809, 6.132805
1395, 6.975000, -9.372145, 6.226833
1396, 6.980000, -9.341011, 6.320554
1397, 6.985000, -9.309408, 6.413964
1398, 6.990000, -9.277338, 6.507058
1399, 6.995000, -9.244803, 6.599832
1400, 7.000000, -9.211804, 6.692280
1401, 7.005000, -9.178342, 6.784398
1402, 7.010000, -9.144420, 6.876181
1403, 7.015000, -9.110039, 6.967625
1404, 7.020000, -9.075201, 7.058726
1405, 7.025000, -9.039908, 7.149478
1406, 7.030000, -9.004160, 7.239877
1407, 7.035000, -8.967961, 7.329919
1408, 7.040000, -8.931311, 7.419598
1409, 7.045000, -8.894213, 7.508911
1410, 7.050000, -8.856669, 7.597853
1411, 7.055000, -8.818679, 7.686420
1412, 7.060000, -8.780247, 7.774607
1413, 7.065000, -8.741374, 7.862409
1414, 7.070000, -8.702062, 7.949823
1415, 7.075000, -8.662313, 8.036844
1416, 7.080000, -8.622129, 8.123467
1417, 7.085000, -8.581512, 8.209688
1418, 7.090000, -8.540463, 8.295503
1419, 7.095000, -8.498986, 8.380908
1420, 7.100000, -8.457081, 8.465898
1421, 7.105000, -8.414752, 8.550469
1422, 7.110000, -8.371999, 8.634616
1423, 7.115000, -8.328826, 8.718336
1424, 7.120000, -8.285234, 8.801624
1425, 7.125000, -8.241226, 8.884477
1426, 7.130000, -8.196804, 8.966889
1427, 7.135000, -8.151969, 9.048857
1428, 7.140000, -8.106725, 9.130377
1429, 7.145000, -8.061073, 9.211444
1430, 7.150000, -8.015016, 9.292055
1431, 7.155000, -7.968556, 9.372205
1432, 7.160000, -7.921695, 9.451890
1433, 7.165000, -7.874435, 9.531107
1434, 7.170000, -7.826780, 9.609852
1435, 7.175000, -7.778731, 9.688119
1436, 7.180000, -7.730290, 9.765907
1437, 7.185000, -7.681460, 9.843210
1438, 7.190000, -7.632244, 9.920024
1439, 7.195000, -7.582644, 9.996347
1440, 7.200000, -7.532663, 10.072173
1441, 7.205000, -7.482302, 10.147500
1442, 7.210000, -7.431564, 10.222323
1443, 7.215000, -7.380453, 10.296638
1444, 7.220000, -7.328969, 10.370443
1445, 7.225000, -7.277117, 10.443733
1446, 7.230000, -7.224898, 10.516504
1447, 7.235000, -7.172316, 10.588753
1448, 7.240000, -7.119372, 10.660476
1449, 7.245000, -7.066070, 10.731670
1450, 7.250000, -7.012411, 10.802330
1451, 7.255000, -6.958400, 10.872455
1452, 7.260000, -6.904038, 10.942039
1453, 7.265000, -6.849327, 11.011079
1454, 7.270000, -6.794272, 11.079572
1455, 7.275000, -6.738874, 11.147515
1456, 7.280000, -6.683137, 11.214904
1457, 7.285000, -6.627062, 11.281735
1458, 7.290000, -6.570653, 11.348006
1459, 7.295000, -6.513913, 11.413712
1460, 7.300000, -6.456845, 11.478851
1461, 7.305000, -6.399450, 11.543420
1462, 7.310000, -6.341733, 11.607414
1463, 7.315000, -6.283696, 11.670832
1464, 7.320000, -6.225342, 11.733669
1465, 7.325000, -6.166674, 11.795922
1466, 7.330000, -6.107694, 11.857589
1467, 7.335000, -6.048406, 11.918666
1468, 7.340000, -5.988813, 11.979150
1469, 7.345000, -5.928917, 12.039038
1470, 7.350000, -5.868722, 12.098327
1471, 7.355000, -5.808230, 12.157014
1472, 7.360000, -5.747445, 12.215097
1473, 7.365000, -5.686370, 12.272571
1474, 7.370000, -5.625007, 12.329435
1475, 7.375000, -5.563360, 12.385685
1476, 7.380000, -5.501431, 12.441318
1477, 7.385000, -5.439225, 12.496333
1478, 7.390000, -5.376743, 12.550725
1479, 7.395000, -5.313989, 12.604492
1480, 7.400000, -5.250967, 12.657632
1481, 7.405000, -5.187679, 12.710142
1482, 7.410000, -5.124128, 12.762019
1483, 7.415000, -5.060318, 12.813260
1484, 7.420000, -4.996252, 12.863863
1485, 7.425000, -4.931932, 12.913826
1486, 7.430000, -4.867363, 12.963145
1487, 7.435000, -4.802548, 13.011819
1488, 7.440000, -4.737488, 13.059844
1489, 7.445000, -4.672189, 13.107219
1490, 7.450000, -4.606653, 13.153941
1491, 7.455000, -4.540883, 13.200007
1492, 7.460000, -4.474883, 13.245416
1493, 7.465000, -4.408656, 13.290165
1494, 7.470000, -4.342206, 13.334252
1495, 7.475000, -4.275534, 13.377674
1496, 7.480000, -4.208646, 13.420429
1497, 7.485000, -4.141544, 13.462515
1498, 7.490000, -4.074231, 13.503931
1499, 7.495000, -4.006712, 13.544673
1500, 7.500000, -3.938988, 13.584740
1501, 7.505000, -3.871064, 13.624130
1502, 7.510000, -3.802944, 13.662841
1503, 7.515000, -3.734630, 13.700870
1504, 7.520000, -3.666125, 13.738217
1505, 7.525000, -3.597434, 13.774878
1506, 7.530000, -3.528560, 13.810852
1507, 7.535000, -3.459506, 13.846138
1508, 7.540000, -3.390275, 13.880733
1509, 7.545000, -3.320871, 13.914636
1510, 7.550000, -3.251298, 13.947844
1511, 7.555000, -3.181559, 13.980357
1512, 7.560000, -3.111657, 14.012173
1513, 7.565000, -3.041596, 14.043289
1514, 7.570000, -2.971380, 14.073705
1515, 7.575000, -2.901011, 14.103419
1516, 7.580000, -2.830494, 14.132429
1517, 7.585000, -2.759832, 14.160734
1518, 7.590000, -2.689028, 14.188333
1519, 7.595000, -2.618087, 14.215223
1520, 7.600000, -2.547010, 14.241404
1521, 7.605000, -2.475803, 14.266874
1522, 7.610000, -2.404469, 14.291632
1523, 7.615000, -2.333011, 14.315677
1524, 7.620000, -2.261433, 14.339007
1525, 7.625000, -2.189737, 14.361621
1526, 7.630000, -2.117929, 14.383518
1527, 7.635000, -2.046012, 14.404698
1528, 7.640000, -1.973988, 14.425158
1529, 7.645000, -1.901863, 14.444898
1530, 7.650000, -1.829638, 14.463916
1531, 7.655000, -1.757318, 14.482213
1532, 7.660000, -1.684907, 14.499786
1533, 7.665000, -1.612408, 14.516635
1534, 7.670000, -1.539825, 14.532759
1535, 7.675000, -1.467161, 14.548157
1536, 7.680000, -1.394421, 14.562829
1537, 7.685000, -1.321607, 14.576773
1538, 7.690000, -1.248723, 14.589989
1539, 7.695000, -1.175773, 14.602476
1540, 7.700000, -1.102760, 14.614234
1541, 7.705000, -1.029689, 14.625262
1542, 7.710000, -0.956563, 14.635559
1543, 7.715000, -0.883385, 14.645124
1544, 7.720000, -0.810159, 14.653958
1545, 7.725000, -0.736890, 14.662060
1546, 7.730000, -0.663579, 14.669429
1547, 7.735000, -0.590232, 14.676064
1548, 7.740000, -0.516852, 14.681967
1549, 7.745000, -0.443442, 14.687135
1550, 7.750000, -0.370006, 14.691570
1551, 7.755000, -0.296549, 14.695270
1552, 7.760000, -0.223072, 14.698235
1553, 7.765000, -0.149581, 14.700466
1554, 7.770000, -0.076079, 14.701962
1555, 7.775000, -0.002569, 14.702723
1556, 7.780000, 0.070945, 14.702748
1557, 7.785000, 0.144458, 14.702039
1558, 7.790000, 0.217969, 14.700594
1559, 7.795000, 0.291472, 14.698414
1560, 7.800000, 0.364964, 14.695500
1561, 7.805000, 0.438441, 14.691850
1562, 7.810000, 0.511900, 14.687466
1563, 7.815000, 0.585338, 14.682347
1564, 7.820000, 0.658750, 14.676493
1565, 7.825000, 0.732132, 14.669906
1566, 7.830000, 0.805482, 14.662585
1567, 7.835000, 0.878794, 14.654530
1568, 7.840000, 0.952067, 14.645742
1569, 7.845000, 1.025296, 14.636221
1570, 7.850000, 1.098477, 14.625968
1571, 7.855000, 1.171607, 14.614983
1572, 7.860000, 1.244682, 14.603267
1573, 7.865000, 1.317698, 14.590820
1574, 7.870000, 1.390652, 14.577643
1575, 7.875000, 1.463540, 14.563737
1576, 7.880000, 1.536359, 14.549102
1577, 7.885000, 1.609105, 14.533738
1578, 7.890000, 1.681773, 14.517647
1579, 7.895000, 1.754361, 14.500829
1580, 7.900000, 1.826866, 14.483286
1581, 7.905000, 1.899282, 14.465017
1582, 7.910000, 1.971607, 14.446024
1583, 7.915000, 2.043837, 14.426308
1584, 7.920000, 2.115969, 14.405870
1585, 7.925000, 2.187998, 14.384710
1586, 7.930000, 2.259922, 14.362830
1587, 7.935000, 2.331736, 14.340231
1588, 7.940000, 2.403437, 14.316913
1589, 7.945000, 2.475022, 14.292879
1590, 7.950000, 2.546486, 14.268129
1591, 7.955000, 2.617827, 14.242664
1592, 7.960000, 2.689040, 14.216486
1593, 7.965000, 2.760122, 14.189595
1594, 7.970000, 2.831070, 14.161994
1595, 7.975000, 2.901880, 14.133683
1596, 7.980000, 2.972549, 14.104665
1597, 7.985000, 3.043072, 14.074939
1598, 7.990000, 3.113447, 14.044508
1599, 7.995000, 3.183669, 14.013374
1600, 8.000000, 3.253736, 13.981537
1601, 8.005000, 3.323644, 13.949000
1602, 8.010000, 3.393389, 13.915763
1603, 8.015000, 3.462968, 13.881830
1604, 8.020000, 3.532377, 13.847200
1605, 8.025000, 3.601613, 13.811876
1606, 8.030000, 3.670672, 13.775860
1607, 8.035000, 3.739551, 13.739153
1608, 8.040000, 3.808247, 13.701758
1609, 8.045000, 3.876756, 13.663675
1610, 8.050000, 3.945074, 13.624908
1611, 8.055000, 4.013199, 13.585457
1612, 8.060000, 4.081126, 13.545325
1613, 8.065000, 4.148853, 13.504514
1614, 8.070000, 4.216375, 13.463025
1615, 8.075000, 4.283691, 13.420861
1616, 8.080000, 4.350795, 13.378025
1617, 8.085000, 4.417685, 13.334517
1618, 8.090000, 4.484358, 13.290340
1619, 8.095000, 4.550809, 13.245496
1620, 8.100000, 4.617037, 13.199988
1621, 8.105000, 4.683037, 13.153818
1622, 8.110000, 4.748806, 13.106987
1623, 8.115000, 4.814341, 13.059499
1624, 8.120000, 4.879638, 13.011356
1625, 8.125000, 4.944695, 12.962559
1626, 8.130000, 5.009508, 12.913113
1627, 8.135000, 5.074073, 12.863017
1628, 8.140000, 5.138388, 12.812277
1629, 8.145000, 5.202450, 12.760893
1630, 8.150000, 5.266254, 12.708868
1631, 8.155000, 5.329799, 12.656206
1632, 8.160000, 5.393080, 12.602908
1633, 8.165000, 5.456094, 12.548977
1634, 8.170000, 5.518839, 12.494416
1635, 8.175000, 5.581311, 12.439228
1636, 8.180000, 5.643507, 12.383415
1637, 8.185000, 5.705424, 12.326979
1638, 8.190000, 5.767059, 12.269925
1639, 8.195000, 5.828409, 12.212255
1640, 8.200000, 5.889470, 12.153971
1641, 8.205000, 5.950240, 12.095076
1642, 8.210000, 6.010715, 12.035573
1643, 8.215000, 6.070893, 11.975466
1644, 8.220000, 6.130771, 11.914757
1645, 8.225000, 6.190344, 11.853450
1646, 8.230000, 6.249612, 11.791546
1647, 8.235000, 6.308569, 11.729050
1648, 8.240000, 6.367215, 11.665964
1649, 8.245000, 6.425544, 11.602292
1650, 8.250000, 6.483556, 11.538037
1651, 8.255000, 6.541246, 11.473201
1652, 8.260000, 6.598612, 11.407789
1653, 8.265000, 6.655651, 11.341803
1654, 8.270000, 6.712360, 11.275246
1655, 8.275000, 6.768736, 11.208123
1656, 8.280000, 6.824777, 11.140435
1657, 8.285000, 6.880479, 11.072187
1658, 8.290000, 6.935840, 11.003383
1659, 8.295000, 6.990857, 10.934024
1660, 8.300000, 7.045527, 10.864116
1661, 8.305000, 7.099848, 10.793660
1662, 8.310000, 7.153816, 10.722662
1663, 8.315000, 7.207429, 10.651124
1664, 8.320000, 7.260685, 10.579049
1665, 8.325000, 7.313580, 10.506443
1666, 8.330000, 7.366112, 10.433307
1667, 8.335000, 7.418279, 10.359646
1668, 8.340000, 7.470077, 10.285463
1669, 8.345000, 7.521504, 10.210762
1670, 8.350000, 7.572558, 10.135547
1671, 8.355000, 7.623236, 10.059822
1672, 8.360000, 7.673535, 9.983589
1673, 8.365000, 7.723453, 9.906854
1674, 8.370000, 7.772987, 9.829619
1675, 8.375000, 7.822135, 9.751889
1676, 8.380000, 7.870895, 9.673668
1677, 8.385000, 7.919263, 9.594959
1678, 8.390000, 7.967238, 9.515766
1679, 8.395000, 8.014817, 9.436094
1680, 8.400000, 8.061997, 9.355946
1681, 8.405000, 8.108777, 9.275326
1682, 8.410000, 8.155154, 9.194238
1683, 8.415000, 8.201125, 9.112687
1684, 8.420000, 8.246688, 9.030675
1685, 8.425000, 8.291842, 8.948209
1686, 8.430000, 8.336583, 8.865290
1687, 8.435000, 8.380909, 8.781924
1688, 8.440000, 8.424819, 8.698115
1689, 8.445000, 8.468309, 8.613867
1690, 8.450000, 8.511379, 8.529184
1691, 8.455000, 8.554024, 8.444070
1692, 8.460000, 8.596245, 8.358530
1693, 8.465000, 8.638037, 8.272567
1694, 8.470000, 8.679400, 8.186187
1695, 8.475000, 8.720331, 8.099393
1696, 8.480000, 8.760828, 8.012190
1697, 8.485000, 8.800889, 7.924581
1698, 8.490000, 8.840512, 7.836573
1699, 8.495000, 8.879695, 7.748167
1700, 8.500000, 8.918436, 7.659371
1701, 8.505000, 8.956733, 7.570186
1702, 8.510000, 8.994584, 7.480619
1703, 8.515000, 9.031987, 7.390673
1704, 8.520000, 9.068940, 7.300353
1705, 8.525000, 9.105442, 7.209664
1706, 8.530000, 9.141490, 7.118609
1707, 8.535000, 9.177083, 7.027194
1708, 8.540000, 9.212219, 6.935424
1709, 8.545000, 9.246896, 6.843301
1710, 8.550000, 9.281113, 6.750832
1711, 8.555000, 9.314867, 6.658021
1712, 8.560000, 9.348157, 6.564873
1713, 8.565000, 9.380981, 6.471391
1714, 8.570000, 9.413338, 6.377581
1715, 8.575000, 9.445226, 6.283448
1716, 8.580000, 9.476643, 6.188996
1717, 8.585000, 9.507588, 6.094229
1718, 8.590000, 9.538060, 5.999153
1719, 8.595000, 9.568055, 5.903773
1720, 8.600000, 9.597574, 5.808092
1721, 8.605000, 9.626615, 5.712116
1722, 8.610000, 9.655175, 5.615850
1723, 8.615000, 9.683255, 5.519298
1724, 8.620000, 9.710851, 5.422466
1725, 8.625000, 9.737963, 5.325357
1726, 8.630000, 9.764590, 5.227978
1727, 8.635000, 9.790730, 5.130332
1728, 8.640000, 9.816382, 5.032425
1729, 8.645000, 9.841544, 4.934261
1730, 8.650000, 9.866215, 4.835845
1731, 8.655000, 9.890394, 4.737183
1732, 8.660000, 9.914080, 4.638279
1733, 8.665000, 9.937272, 4.539138
1734, 8.670000, 9.959967, 4.439766
1735, 8.675000, 9.982166, 4.340166
1736, 8.680000, 10.003867, 4.240344
1737, 8.685000, 10.025069, 4.140306
1738, 8.690000, 10.045770, 4.040055
1739, 8.695000, 10.065971, 3.939597
1740, 8.700000, 10.085669, 3.838938
1741, 8.705000, 10.104863, 3.738081
1742, 8.710000, 10.123554, 3.637032
1743, 8.715000, 10.141739, 3.535797
1744, 8.720000, 10.159418, 3.434379
1745, 8.725000, 10.176590, 3.332785
1746, 8.730000, 10.193254, 3.231019
1747, 8.735000, 10.209409, 3.129087
1748, 8.740000, 10.225054, 3.026993
1749, 8.745000, 10.240189, 2.924742
1750, 8.750000, 10.254813, 2.822340
1751, 8.755000, 10.268924, 2.719792
1752, 8.760000, 10.282523, 2.617103
1753, 8.765000, 10.295609, 2.514278
1754, 8.770000, 10.308180, 2.411322
1755, 8.775000, 10.320237, 2.308240
1756, 8.780000, 10.331778, 2.205037
1757, 8.785000, 10.342803, 2.101720
1758, 8.790000, 10.353312, 1.998292
1759, 8.795000, 10.363303, 1.894758
1760, 8.800000, 10.372777, 1.791125
1761, 8.805000, 10.381733, 1.687398
1762, 8.810000, 10.390170, 1.583580
1763, 8.815000, 10.398088, 1.479679
1764, 8.820000, 10.405486, 1.375698
1765, 8.825000, 10.412365, 1.271643
1766, 8.830000, 10.418723, 1.167519
1767, 8.835000, 10.424560, 1.063332
1768, 8.840000, 10.429877, 0.959086
1769, 8.845000, 10.434673, 0.854788
1770, 8.850000, 10.438946, 0.750441
1771, 8.855000, 10.442699, 0.646051
1772, 8.860000, 10.445929, 0.541624
1773, 8.865000, 10.448637, 0.437165
1774, 8.870000, 10.450823, 0.332679
1775, 8.875000, 10.452486, 0.228171
1776, 8.880000, 10.453627, 0.123646
1777, 8.885000, 10.454245, 0.019109
1778, 8.890000, 10.454341, -0.085433
1779, 8.895000, 10.453914, -0.189976
1780, 8.900000, 10.452964, -0.294516
1781, 8.905000, 10.451491, -0.399045
1782, 8.910000, 10.449496, -0.503560
1783, 8.915000, 10.446978, -0.608055
1784, 8.920000, 10.443938, -0.712525
1785, 8.925000, 10.440375, -0.816964
1786, 8.930000, 10.436290, -0.921368
1787, 8.935000, 10.431684, -1.025731
1788, 8.940000, 10.426555, -1.130048
1789, 8.945000, 10.420905, -1.234313
1790, 8.950000, 10.414733, -1.338522
1791, 8.955000, 10.408041, -1.442670
1792, 8.960000, 10.400827, -1.546750
1793, 8.965000, 10.393093, -1.650758
1794, 8.970000, 10.384840, -1.754689
1795, 8.975000, 10.376066, -1.858538
1796, 8.980000, 10.366774, -1.962298
1797, 8.985000, 10.356962, -2.065966
1798, 8.990000, 10.346632, -2.169536
1799, 8.995000, 10.335785, -2.273002
1800, 9.000000, 10.324420, -2.376360
1801, 9.005000, 10.312538, -2.479604
1802, 9.010000, 10.300140, -2.582729
1803, 9.015000, 10.287226, -2.685731
1804, 9.020000, 10.273797, -2.788603
1805, 9.025000, 10.259854, -2.891341
1806, 9.030000, 10.245398, -2.993940
1807, 9.035000, 10.230428, -3.096394
1808, 9.040000, 10.214946, -3.198698
1809, 9.045000, 10.198953, -3.300847
1810, 9.050000, 10.182448, -3.402837
1811, 9.055000, 10.165434, -3.504661
1812, 9.060000, 10.147911, -3.606316
1813, 9.065000, 10.129879, -3.707795
1814, 9.070000, 10.111340, -3.809094
1815, 9.075000, 10.092295, -3.910207
1816, 9.080000, 10.072744, -4.011130
1817, 9.085000, 10.052688, -4.111857
1818, 9.090000, 10.032129, -4.212384
1819, 9.095000, 10.011067, -4.312706
1820, 9.100000, 9.989503, -4.412816
1821, 9.105000, 9.967439, -4.512711
1822, 9.110000, 9.944876, -4.612386
1823, 9.115000, 9.921814, -4.711834
1824, 9.120000, 9.898255, -4.811053
1825, 9.125000, 9.874199, -4.910035
1826, 9.130000, 9.849649, -5.008777
1827, 9.135000, 9.824605, -5.107274
1828, 9.140000, 9.799069, -5.205520
1829, 9.145000, 9.773041, -5.303510
1830, 9.150000, 9.746524, -5.401241
1831, 9.155000, 9.719518, -5.498706
1832, 9.160000, 9.692024, -5.595901
1833, 9.165000, 9.664045, -5.692821
1834, 9.170000, 9.635580, -5.789462
1835, 9.175000, 9.606633, -5.885818
1836, 9.180000, 9.577204, -5.981884
1837, 9.185000, 9.547295, -6.077656
1838, 9.190000, 9.516906, -6.173129
1839, 9.195000, 9.486041, -6.268298
1840, 9.200000, 9.454699, -6.363158
1841, 9.205000, 9.422883, -6.457705
1842, 9.210000, 9.390595, -6.551934
1843, 9.215000, 9.357835, -6.645840
1844, 9.220000, 9.324606, -6.739419
1845, 9.225000, 9.290909, -6.832665
1846, 9.230000, 9.256746, -6.925574
1847, 9.235000, 9.222118, -7.018141
1848, 9.240000, 9.187027, -7.110362
1849, 9.245000, 9.151475, -7.202233
1850, 9.250000, 9.115464, -7.293747
1851, 9.255000, 9.078995, -7.384902
1852, 9.260000, 9.042071, -7.475692
1853, 9.265000, 9.004692, -7.566113
1854, 9.270000, 8.966862, -7.656160
1855, 9.275000, 8.928581, -7.745828
1856, 9.280000, 8.889852, -7.835114
1857, 9.285000, 8.850676, -7.924013
1858, 9.290000, 8.811056, -8.012519
1859, 9.295000, 8.770994, -8.100630
1860, 9.300000, 8.730490, -8.188340
1861, 9.305000, 8.689549, -8.275645
1862, 9.310000, 8.648171, -8.362540
1863, 9.315000, 8.606358, -8.449022
1864, 9.320000, 8.564113, -8.535085
1865, 9.325000, 8.521437, -8.620727
1866, 9.330000, 8.478334, -8.705941
1867, 9.335000, 8.434804, -8.790724
1868, 9.340000, 8.390850, -8.875072
1869, 9.345000, 8.346475, -8.958981
1870, 9.350000, 8.301680, -9.042446
1871, 9.355000, 8.256468, -9.125462
1872, 9.360000, 8.210841, -9.208027
1873, 9.365000, 8.164800, -9.290135
1874, 9.370000, 8.118350, -9.371783
1875, 9.375000, 8.071491, -9.452967
1876, 9.380000, 8.024226, -9.533682
1877, 9.385000, 7.976558, -9.613924
1878, 9.390000, 7.928488, -9.693690
1879, 9.395000, 7.880020, -9.772975
1880, 9.400000, 7.831155, -9.851775
1881, 9.405000, 7.781896, -9.930086
1882, 9.410000, 7.732245, -10.007905
1883, 9.415000, 7.682206, -10.085228
1884, 9.420000, 7.631780, -10.162050
1885, 9.425000, 7.580969, -10.238368
1886, 9.430000, 7.529778, -10.314177
1887, 9.435000, 7.478207, -10.389475
1888, 9.440000, 7.426259, -10.464257
1889, 9.445000, 7.373938, -10.538520
1890, 9.450000, 7.321245, -10.612259
1891, 9.455000, 7.268184, -10.685472
1892, 9.460000, 7.214757, -10.758153
1893, 9.465000, 7.160966, -10.830301
1894, 9.470000, 7.106815, -10.901911
1895, 9.475000, 7.052305, -10.972979
1896, 9.480000, 6.997440, -11.043502
1897, 9.485000, 6.942223, -11.113476
1898, 9.490000, 6.886655, -11.182898
1899, 9.495000, 6.830741, -11.251765
1900, 9.500000, 6.774482, -11.320072
1901, 9.505000, 6.717882, -11.387817
1902, 9.510000, 6.660942, -11.454996
1903, 9.515000, 6.603667, -11.521605
1904, 9.520000, 6.546059, -11.587642
1905, 9.525000, 6.488121, -11.653103
1906, 9.530000, 6.429856, -11.717984
1907, 9.535000, 6.371266, -11.782283
1908, 9.540000, 6.312354, -11.845995
1909, 9.545000, 6.253124, -11.909119
1910, 9.550000, 6.193579, -11.971650
1911, 9.555000, 6.133721, -12.033586
1912, 9.560000, 6.073553, -12.094923
1913, 9.565000, 6.013078, -12.155658
1914, 9.570000, 5.952300, -12.215789
1915, 9.575000, 5.891221, -12.275312
1916, 9.580000, 5.829844, -12.334224
1917, 9.585000, 5.768173, -12.392523
1918, 9.590000, 5.706210, -12.450205
1919, 9.595000, 5.643959, -12.507267
1920, 9.600000, 5.581423, -12.563706
1921, 9.605000, 5.518605, -12.619521
1922, 9.610000, 5.455507, -12.674707
1923, 9.615000, 5.392133, -12.729262
1924, 9.620000, 5.328487, -12.783183
1925, 9.625000, 5.264571, -12.836468
1926, 9.630000, 5.200389, -12.889114
1927, 9.635000, 5.135943, -12.941117
1928, 9.640000, 5.071238, -12.992477
1929, 9.645000, 5.006275, -13.043189
1930, 9.650000, 4.941059, -13.093252
1931, 9.655000, 4.875593, -13.142663
1932, 9.660000, 4.809880, -13.191419
1933, 9.665000, 4.743923, -13.239517
1934, 9.670000, 4.677725, -13.286957
1935, 9.675000, 4.611290, -13.333734
1936, 9.680000, 4.544622, -13.379847
1937, 9.685000, 4.477722, -13.425293
1938, 9.690000, 4.410596, -13.470070
1939, 9.695000, 4.343246, -13.514176
1940, 9.700000, 4.275675, -13.557609
1941, 9.705000, 4.207887, -13.600365
1942, 9.710000, 4.139885, -13.642444
1943, 9.715000, 4.071673, -13.683843
1944, 9.720000, 4.003253, -13.724560
1945, 9.725000, 3.934631, -13.764592
1946, 9.730000, 3.865808, -13.803939
1947, 9.735000, 3.796788, -13.842597
1948, 9.740000, 3.727575, -13.880565
1949, 9.745000, 3.658172, -13.917840
1950, 9.750000, 3.588583, -13.954422
1951, 9.755000, 3.518811, -13.990308
1952, 9.760000, 3.448859, -14.025496
1953, 9.765000, 3.378732, -14.059985
1954, 9.770000, 3.308432, -14.093772
1955, 9.775000, 3.237963, -14.126856
1956, 9.780000, 3.167329, -14.159236
1957, 9.785000, 3.096533, -14.190909
1958, 9.790000, 3.025578, -14.221874
1959, 9.795000, 2.954469, -14.252130
1960, 9.800000, 2.883208, -14.281675
1961, 9.805000, 2.811800, -14.310507
1962, 9.810000, 2.740247, -14.338625
1963, 9.815000, 2.668554, -14.366028
1964, 9.820000, 2.596724, -14.392713
1965, 9.825000, 2.524760, -14.418680
1966, 9.830000, 2.452667, -14.443928
1967, 9.835000, 2.380447, -14.468455
1968, 9.840000, 2.308105, -14.492259
1969, 9.845000, 2.235644, -14.515340
1970, 9.850000, 2.163067, -14.537697
1971, 9.855000, 2.090378, -14.559327
1972, 9.860000, 2.017582, -14.580231
1973, 9.865000, 1.944681, -14.600407
1974, 9.870000, 1.871679, -14.619854
1975, 9.875000, 1.798579, -14.638570
1976, 9.880000, 1.725387, -14.656556
1977, 9.885000, 1.652104, -14.673810
1978, 9.890000, 1.578735, -14.690331
1979, 9.895000, 1.505283, -14.706118
1980, 9.900000, 1.431752, -14.721171
1981, 9.905000, 1.358147, -14.735489
1982, 9.910000, 1.284469, -14.749070
1983, 9.915000, 1.210724, -14.761915
1984, 9.920000, 1.136914, -14.774022
1985, 9.925000, 1.063044, -14.785391
1986, 9.930000, 0.989117, -14.796022
1987, 9.935000, 0.915137, -14.805913
1988, 9.940000, 0.841108, -14.815064
1989, 9.945000, 0.767032, -14.823475
1990, 9.950000, 0.692915, -14.831146
1991, 9.955000, 0.618759, -14.838075
1992, 9.960000, 0.544569, -14.844262
1993, 9.965000, 0.470347, -14.849708
1994, 9.970000, 0.396099, -14.854412
1995, 9.975000, 0.321827, -14.858373
1996, 9.980000, 0.247535, -14.861591
1997, 9.985000, 0.173227, -14.864066
1998, 9.990000, 0.098907, -14.865798
1999, 9.995000, 0.024578, -14.866788
2000, 10.000000, -0.049756, -14.867033
