i, t, y, v
1377, 6.885000, 0.212621, -0.124550
1378, 6.890000, 0.211998, -0.124185
1379, 6.895000, 0.211377, -0.123822
1380, 6.900000, 0.210758, -0.123459
1381, 6.905000, 0.210140, -0.123097
1382, 6.910000, 0.209525, -0.122737
1383, 6.915000, 0.208911, -0.122377
1384, 6.920000, 0.208299, -0.122019
1385, 6.925000, 0.207689, -0.121662
1386, 6.930000, 0.207081, -0.121305
1387, 6.935000, 0.206474, -0.120950
1388, 6.940000, 0.205870, -0.120596
1389, 6.945000, 0.205267, -0.120242
1390, 6.950000, 0.204666, -0.119890
1391, 6.955000, 0.204066, -0.119539
1392, 6.960000, 0.203468, -0.119189
1393, 6.965000, 0.202872, -0.118840
1394, 6.970000, 0.202278, -0.118492
1395, 6.975000, 0.201686, -0.118145
1396, 6.980000, 0.201095, -0.117799
1397, 6.985000, 0.200506, -0.117454
1398, 6.990000, 0.199919, -0.117110
1399, 6.995000, 0.199333, -0.116767
1400, 7.000000, 0.198749, -0.116425
1401, 7.005000, 0.198167, -0.116084
1402, 7.010000, 0.197587, -0.115744
1403, 7.015000, 0.197008, -0.115405
1404, 7.020000, 0.196431, -0.115067
1405, 7.025000, 0.195856, -0.114730
1406, 7.030000, 0.195282, -0.114394
1407, 7.035000, 0.194710, -0.114059
1408, 7.040000, 0.194140, -0.113725
1409, 7.045000, 0.193571, -0.113391
1410, 7.050000, 0.193004, -0.113059
1411, 7.055000, 0.192439, -0.112728
1412, 7.060000, 0.191875, -0.112398
1413, 7.065000, 0.191313, -0.112069
1414, 7.070000, 0.190753, -0.111741
1415, 7.075000, 0.190194, -0.111413
1416, 7.080000, 0.189637, -0.111087
1417, 7.085000, 0.189082, -0.110762
1418, 7.090000, 0.188528, -0.110437
1419, 7.095000, 0.187976, -0.110114
1420, 7.100000, 0.187425, -0.109791
1421, 7.105000, 0.186876, -0.109470
1422, 7.110000, 0.186329, -0.109149
1423, 7.115000, 0.185783, -0.108829
1424, 7.120000, 0.185239, -0.108511
1425, 7.125000, 0.184697, -0.108193
1426, 7.130000, 0.184156, -0.107876
1427, 7.135000, 0.183616, -0.107560
1428, 7.140000, 0.183078, -0.107245
1429, 7.145000, 0.182542, -0.106931
1430, 7.150000, 0.182008, -0.106618
1431, 7.155000, 0.181474, -0.106305
1432, 7.160000, 0.180943, -0.105994
1433, 7.165000, 0.180413, -0.105683
1434, 7.170000, 0.179885, -0.105374
1435, 7.175000, 0.179358, -0.105065
1436, 7.180000, 0.178832, -0.104758
1437, 7.185000, 0.178309, -0.104451
1438, 7.190000, 0.177786, -0.104145
1439, 7.195000, 0.177266, -0.103840
1440, 7.200000, 0.176746, -0.103536
1441, 7.205000, 0.176229, -0.103232
1442, 7.210000, 0.175713, -0.102930
1443, 7.215000, 0.175198, -0.102629
1444, 7.220000, 0.174685, -0.102328
1445, 7.225000, 0.174173, -0.102028
1446, 7.230000, 0.173663, -0.101729
1447, 7.235000, 0.173154, -0.101431
1448, 7.240000, 0.172647, -0.101134
1449, 7.245000, 0.172141, -0.100838
1450, 7.250000, 0.171637, -0.100543
1451, 7.255000, 0.171135, -0.100248
1452, 7.260000, 0.170633, -0.099955
1453, 7.265000, 0.170134, -0.099662
1454, 7.270000, 0.169635, -0.099370
1455, 7.275000, 0.169138, -0.099079
1456, 7.280000, 0.168643, -0.098789
1457, 7.285000, 0.168149, -0.098499
1458, 7.290000, 0.167657, -0.098211
1459, 7.295000, 0.167166, -0.097923
1460, 7.300000, 0.166676, -0.097636
1461, 7.305000, 0.166188, -0.097351
1462, 7.310000, 0.165701, -0.097065
1463, 7.315000, 0.165216, -0.096781
1464, 7.320000, 0.164732, -0.096498
1465, 7.325000, 0.164249, -0.096215
1466, 7.330000, 0.163768, -0.095933
1467, 7.335000, 0.163288, -0.095652
1468, 7.340000, 0.162810, -0.095372
1469, 7.345000, 0.162333, -0.095093
1470, 7.350000, 0.161858, -0.094814
1471, 7.355000, 0.161384, -0.094536
1472, 7.360000, 0.160911, -0.094260
1473, 7.365000, 0.160440, -0.093983
1474, 7.370000, 0.159970, -0.093708
1475, 7.375000, 0.159501, -0.093434
1476, 7.380000, 0.159034, -0.093160
1477, 7.385000, 0.158568, -0.092887
1478, 7.390000, 0.158104, -0.092615
1479, 7.395000, 0.157641, -0.092344
1480, 7.400000, 0.157179, -0.092073
1481, 7.405000, 0.156719, -0.091804
1482, 7.410000, 0.156260, -0.091535
1483, 7.415000, 0.155802, -0.091267
1484, 7.420000, 0.155346, -0.090999
1485, 7.425000, 0.154891, -0.090733
1486, 7.430000, 0.154437, -0.090467
1487, 7.435000, 0.153985, -0.090202
1488, 7.440000, 0.153534, -0.089938
1489, 7.445000, 0.153084, -0.089675
1490, 7.450000, 0.152636, -0.089412
1491, 7.455000, 0.152189, -0.089150
1492, 7.460000, 0.151743, -0.088889
1493, 7.465000, 0.151298, -0.088629
1494, 7.470000, 0.150855, -0.088369
1495, 7.475000, 0.150413, -0.088110
1496, 7.480000, 0.149973, -0.087852
1497, 7.485000, 0.149534, -0.087595
1498, 7.490000, 0.149096, -0.087338
1499, 7.495000, 0.148659, -0.087082
1500, 7.500000, 0.148224, -0.086827
1501, 7.505000, 0.147789, -0.086573
1502, 7.510000, 0.147357, -0.086319
1503, 7.515000, 0.146925, -0.086067
1504, 7.520000, 0.146495, -0.085815
1505, 7.525000, 0.146066, -0.085563
1506, 7.530000, 0.145638, -0.085313
1507, 7.535000, 0.145211, -0.085063
1508, 7.540000, 0.144786, -0.084814
1509, 7.545000, 0.144362, -0.084565
1510, 7.550000, 0.143939, -0.084318
1511, 7.555000, 0.143517, -0.084071
1512, 7.560000, 0.143097, -0.083824
1513, 7.565000, 0.142678, -0.083579
1514, 7.570000, 0.142260, -0.083334
1515, 7.575000, 0.141843, -0.083090
1516, 7.580000, 0.141428, -0.082847
1517, 7.585000, 0.141014, -0.082604
1518, 7.590000, 0.140601, -0.082362
1519, 7.595000, 0.140189, -0.082121
1520, 7.600000, 0.139778, -0.081880
1521, 7.605000, 0.139369, -0.081640
1522, 7.610000, 0.138961, -0.081401
1523, 7.615000, 0.138554, -0.081163
1524, 7.620000, 0.138148, -0.080925
1525, 7.625000, 0.137743, -0.080688
1526, 7.630000, 0.137340, -0.080452
1527, 7.635000, 0.136938, -0.080216
1528, 7.640000, 0.136536, -0.079981
1529, 7.645000, 0.136137, -0.079747
1530, 7.650000, 0.135738, -0.079513
1531, 7.655000, 0.135340, -0.079280
1532, 7.660000, 0.134944, -0.079048
1533, 7.665000, 0.134549, -0.078817
1534, 7.670000, 0.134154, -0.078586
1535, 7.675000, 0.133762, -0.078356
1536, 7.680000, 0.133370, -0.078126
1537, 7.685000, 0.132979, -0.077897
1538, 7.690000, 0.132590, -0.077669
1539, 7.695000, 0.132201, -0.077442
1540, 7.700000, 0.131814, -0.077215
1541, 7.705000, 0.131428, -0.076989
1542, 7.710000, 0.131043, -0.076763
1543, 7.715000, 0.130659, -0.076538
1544, 7.720000, 0.130277, -0.076314
1545, 7.725000, 0.129895, -0.076091
1546, 7.730000, 0.129515, -0.075868
1547, 7.735000, 0.129135, -0.075646
1548, 7.740000, 0.128757, -0.075424
1549, 7.745000, 0.128380, -0.075203
1550, 7.750000, 0.128004, -0.074983
1551, 7.755000, 0.127629, -0.074763
1552, 7.760000, 0.127255, -0.074544
1553, 7.765000, 0.126882, -0.074326
1554, 7.770000, 0.126511, -0.074108
1555, 7.775000, 0.126140, -0.073891
1556, 7.780000, 0.125771, -0.073675
1557, 7.785000, 0.125402, -0.073459
1558, 7.790000, 0.125035, -0.073244
1559, 7.795000, 0.124669, -0.073029
1560, 7.800000, 0.124304, -0.072815
1561, 7.805000, 0.123940, -0.072602
1562, 7.810000, 0.123577, -0.072390
1563, 7.815000, 0.123215, -0.072178
1564, 7.820000, 0.122854, -0.071966
1565, 7.825000, 0.122494, -0.071755
1566, 7.830000, 0.122135, -0.071545
1567, 7.835000, 0.121777, -0.071336
1568, 7.840000, 0.121421, -0.071127
1569, 7.845000, 0.121065, -0.070918
1570, 7.850000, 0.120711, -0.070711
1571, 7.855000, 0.120357, -0.070504
1572, 7.860000, 0.120005, -0.070297
1573, 7.865000, 0.119653, -0.070091
1574, 7.870000, 0.119303, -0.069886
1575, 7.875000, 0.118953, -0.069681
1576, 7.880000, 0.118605, -0.069477
1577, 7.885000, 0.118257, -0.069274
1578, 7.890000, 0.117911, -0.069071
1579, 7.895000, 0.117566, -0.068868
1580, 7.900000, 0.117221, -0.068667
1581, 7.905000, 0.116878, -0.068466
1582, 7.910000, 0.116536, -0.068265
1583, 7.915000, 0.116194, -0.068065
1584, 7.920000, 0.115854, -0.067866
1585, 7.925000, 0.115515, -0.067667
1586, 7.930000, 0.115176, -0.067469
1587, 7.935000, 0.114839, -0.067271
1588, 7.940000, 0.114503, -0.067074
1589, 7.945000, 0.114167, -0.066878
1590, 7.950000, 0.113833, -0.066682
1591, 7.955000, 0.113499, -0.066486
1592, 7.960000, 0.113167, -0.066292
1593, 7.965000, 0.112836, -0.066098
1594, 7.970000, 0.112505, -0.065904
1595, 7.975000, 0.112176, -0.065711
1596, 7.980000, 0.111847, -0.065518
1597, 7.985000, 0.111519, -0.065327
1598, 7.990000, 0.111193, -0.065135
1599, 7.995000, 0.110867, -0.064944
1600, 8.000000, 0.110542, -0.064754
1601, 8.005000, 0.110219, -0.064565
1602, 8.010000, 0.109896, -0.064375
1603, 8.015000, 0.109574, -0.064187
1604, 8.020000, 0.109253, -0.063999
1605, 8.025000, 0.108933, -0.063811
1606, 8.030000, 0.108614, -0.063625
1607, 8.035000, 0.108296, -0.063438
1608, 8.040000, 0.107979, -0.063252
1609, 8.045000, 0.107662, -0.063067
1610, 8.050000, 0.107347, -0.062882
1611, 8.055000, 0.107033, -0.062698
1612, 8.060000, 0.106719, -0.062515
1613, 8.065000, 0.106407, -0.062332
1614, 8.070000, 0.106095, -0.062149
1615, 8.075000, 0.105784, -0.061967
1616, 8.080000, 0.105474, -0.061785
1617, 8.085000, 0.105165, -0.061604
1618, 8.090000, 0.104857, -0.061424
1619, 8.095000, 0.104550, -0.061244
1620, 8.100000, 0.104244, -0.061065
1621, 8.105000, 0.103939, -0.060886
1622, 8.110000, 0.103634, -0.060708
1623, 8.115000, 0.103331, -0.060530
1624, 8.120000, 0.103028, -0.060352
1625, 8.125000, 0.102726, -0.060176
1626, 8.130000, 0.102425, -0.059999
1627, 8.135000, 0.102125, -0.059824
1628, 8.140000, 0.101826, -0.059648
1629, 8.145000, 0.101528, -0.059474
1630, 8.150000, 0.101231, -0.059300
1631, 8.155000, 0.100934, -0.059126
1632, 8.160000, 0.100639, -0.058953
1633, 8.165000, 0.100344, -0.058780
1634, 8.170000, 0.100050, -0.058608
1635, 8.175000, 0.099757, -0.058436
1636, 8.180000, 0.099465, -0.058265
1637, 8.185000, 0.099173, -0.058094
1638, 8.190000, 0.098883, -0.057924
1639, 8.195000, 0.098593, -0.057755
1640, 8.200000, 0.098304, -0.057585
1641, 8.205000, 0.098017, -0.057417
1642, 8.210000, 0.097729, -0.057249
1643, 8.215000, 0.097443, -0.057081
1644, 8.220000, 0.097158, -0.056914
1645, 8.225000, 0.096873, -0.056747
1646, 8.230000, 0.096590, -0.056581
1647, 8.235000, 0.096307, -0.056415
1648, 8.240000, 0.096025, -0.056250
1649, 8.245000, 0.095743, -0.056085
1650, 8.250000, 0.095463, -0.055921
1651, 8.255000, 0.095183, -0.055757
1652, 8.260000, 0.094904, -0.055594
1653, 8.265000, 0.094627, -0.055431
1654, 8.270000, 0.094349, -0.055269
1655, 8.275000, 0.094073, -0.055107
1656, 8.280000, 0.093797, -0.054945
1657, 8.285000, 0.093523, -0.054784
1658, 8.290000, 0.093249, -0.054624
1659, 8.295000, 0.092976, -0.054464
1660, 8.300000, 0.092703, -0.054304
1661, 8.305000, 0.092432, -0.054145
1662, 8.310000, 0.092161, -0.053987
1663, 8.315000, 0.091891, -0.053829
1664, 8.320000, 0.091622, -0.053671
1665, 8.325000, 0.091354, -0.053514
1666, 8.330000, 0.091086, -0.053357
1667, 8.335000, 0.090819, -0.053201
1668, 8.340000, 0.090553, -0.053045
1669, 8.345000, 0.090288, -0.052890
1670, 8.350000, 0.090024, -0.052735
1671, 8.355000, 0.089760, -0.052580
1672, 8.360000, 0.089497, -0.052426
1673, 8.365000, 0.089235, -0.052273
1674, 8.370000, 0.088974, -0.052120
1675, 8.375000, 0.088713, -0.051967
1676, 8.380000, 0.088453, -0.051815
1677, 8.385000, 0.088194, -0.051663
1678, 8.390000, 0.087936, -0.051512
1679, 8.395000, 0.087678, -0.051361
1680, 8.400000, 0.087421, -0.051210
1681, 8.405000, 0.087165, -0.051060
1682, 8.410000, 0.086910, -0.050911
1683, 8.415000, 0.086656, -0.050762
1684, 8.420000, 0.086402, -0.050613
1685, 8.425000, 0.086149, -0.050465
1686, 8.430000, 0.085896, -0.050317
1687, 8.435000, 0.085645, -0.050170
1688, 8.440000, 0.085394, -0.050023
1689, 8.445000, 0.085144, -0.049876
1690, 8.450000, 0.084894, -0.049730
1691, 8.455000, 0.084646, -0.049584
1692, 8.460000, 0.084398, -0.049439
1693, 8.465000, 0.084151, -0.049294
1694, 8.470000, 0.083904, -0.049150
1695, 8.475000, 0.083658, -0.049006
1696, 8.480000, 0.083413, -0.048862
1697, 8.485000, 0.083169, -0.048719
1698, 8.490000, 0.082925, -0.048577
1699, 8.495000, 0.082683, -0.048434
1700, 8.500000, 0.082440, -0.048292
1701, 8.505000, 0.082199, -0.048151
1702, 8.510000, 0.081958, -0.048010
1703, 8.515000, 0.081718, -0.047869
1704, 8.520000, 0.081479, -0.047729
1705, 8.525000, 0.081240, -0.047589
1706, 8.530000, 0.081002, -0.047450
1707, 8.535000, 0.080765, -0.047311
1708, 8.540000, 0.080528, -0.047172
1709, 8.545000, 0.080293, -0.047034
1710, 8.550000, 0.080057, -0.046897
1711, 8.555000, 0.079823, -0.046759
1712, 8.560000, 0.079589, -0.046622
1713, 8.565000, 0.079356, -0.046486
1714, 8.570000, 0.079124, -0.046350
1715, 8.575000, 0.078892, -0.046214
1716, 8.580000, 0.078661, -0.046078
1717, 8.585000, 0.078430, -0.045943
1718, 8.590000, 0.078201, -0.045809
1719, 8.595000, 0.077972, -0.045675
1720, 8.600000, 0.077743, -0.045541
1721, 8.605000, 0.077516, -0.045408
1722, 8.610000, 0.077288, -0.045275
1723, 8.615000, 0.077062, -0.045142
1724, 8.620000, 0.076836, -0.045010
1725, 8.625000, 0.076611, -0.044878
1726, 8.630000, 0.076387, -0.044746
1727, 8.635000, 0.076163, -0.044615
1728, 8.640000, 0.075940, -0.044485
1729, 8.645000, 0.075718, -0.044354
1730, 8.650000, 0.075496, -0.044225
1731, 8.655000, 0.075275, -0.044095
1732, 8.660000, 0.075054, -0.043966
1733, 8.665000, 0.074835, -0.043837
1734, 8.670000, 0.074615, -0.043709
1735, 8.675000, 0.074397, -0.043581
1736, 8.680000, 0.074179, -0.043453
1737, 8.685000, 0.073962, -0.043326
1738, 8.690000, 0.073745, -0.043199
1739, 8.695000, 0.073529, -0.043072
1740, 8.700000, 0.073314, -0.042946
1741, 8.705000, 0.073099, -0.042820
1742, 8.710000, 0.072885, -0.042695
1743, 8.715000, 0.072671, -0.042570
1744, 8.720000, 0.072458, -0.042445
1745, 8.725000, 0.072246, -0.042321
1746, 8.730000, 0.072035, -0.042197
1747, 8.735000, 0.071824, -0.042073
1748, 8.740000, 0.071613, -0.041950
1749, 8.745000, 0.071404, -0.041827
1750, 8.750000, 0.071194, -0.041705
1751, 8.755000, 0.070986, -0.041583
1752, 8.760000, 0.070778, -0.041461
1753, 8.765000, 0.070571, -0.041339
1754, 8.770000, 0.070364, -0.041218
1755, 8.775000, 0.070158, -0.041098
1756, 8.780000, 0.069952, -0.040977
1757, 8.785000, 0.069748, -0.040857
1758, 8.790000, 0.069543, -0.040737
1759, 8.795000, 0.069340, -0.040618
1760, 8.800000, 0.069136, -0.040499
1761, 8.805000, 0.068934, -0.040381
1762, 8.810000, 0.068732, -0.040262
1763, 8.815000, 0.068531, -0.040144
1764, 8.820000, 0.068330, -0.040027
1765, 8.825000, 0.068130, -0.039910
1766, 8.830000, 0.067930, -0.039793
1767, 8.835000, 0.067731, -0.039676
1768, 8.840000, 0.067533, -0.039560
1769, 8.845000, 0.067335, -0.039444
1770, 8.850000, 0.067138, -0.039329
1771, 8.855000, 0.066941, -0.039213
1772, 8.860000, 0.066745, -0.039098
1773, 8.865000, 0.066550, -0.038984
1774, 8.870000, 0.066355, -0.038870
1775, 8.875000, 0.066161, -0.038756
1776, 8.880000, 0.065967, -0.038642
1777, 8.885000, 0.065774, -0.038529
1778, 8.890000, 0.065581, -0.038416
1779, 8.895000, 0.065389, -0.038304
1780, 8.900000, 0.065197, -0.038192
1781, 8.905000, 0.065006, -0.038080
1782, 8.910000, 0.064816, -0.037968
1783, 8.915000, 0.064626, -0.037857
1784, 8.920000, 0.064437, -0.037746
1785, 8.925000, 0.064248, -0.037636
1786, 8.930000, 0.064060, -0.037525
1787, 8.935000, 0.063872, -0.037415
1788, 8.940000, 0.063685, -0.037306
1789, 8.945000, 0.063499, -0.037197
1790, 8.950000, 0.063313, -0.037088
1791, 8.955000, 0.063127, -0.036979
1792, 8.960000, 0.062942, -0.036871
1793, 8.965000, 0.062758, -0.036763
1794, 8.970000, 0.062574, -0.036655
1795, 8.975000, 0.062391, -0.036548
1796, 8.980000, 0.062208, -0.036441
1797, 8.985000, 0.062026, -0.036334
1798, 8.990000, 0.061844, -0.036228
1799, 8.995000, 0.061663, -0.036121
1800, 9.000000, 0.061483, -0.036016
1801, 9.005000, 0.061302, -0.035910
1802, 9.010000, 0.061123, -0.035805
1803, 9.015000, 0.060944, -0.035700
1804, 9.020000, 0.060765, -0.035596
1805, 9.025000, 0.060587, -0.035491
1806, 9.030000, 0.060410, -0.035387
1807, 9.035000, 0.060233, -0.035284
1808, 9.040000, 0.060057, -0.035180
1809, 9.045000, 0.059881, -0.035077
1810, 9.050000, 0.059705, -0.034975
1811, 9.055000, 0.059530, -0.034872
1812, 9.060000, 0.059356, -0.034770
1813, 9.065000, 0.059182, -0.034668
1814, 9.070000, 0.059009, -0.034567
1815, 9.075000, 0.058836, -0.034465
1816, 9.080000, 0.058664, -0.034364
1817, 9.085000, 0.058492, -0.034264
1818, 9.090000, 0.058321, -0.034163
1819, 9.095000, 0.058150, -0.034063
1820, 9.100000, 0.057979, -0.033964
1821, 9.105000, 0.057810, -0.033864
1822, 9.110000, 0.057640, -0.033765
1823, 9.115000, 0.057471, -0.033666
1824, 9.120000, 0.057303, -0.033567
1825, 9.125000, 0.057135, -0.033469
1826, 9.130000, 0.056968, -0.033371
1827, 9.135000, 0.056801, -0.033273
1828, 9.140000, 0.056635, -0.033176
1829, 9.145000, 0.056469, -0.033079
1830, 9.150000, 0.056303, -0.032982
1831, 9.155000, 0.056139, -0.032885
1832, 9.160000, 0.055974, -0.032789
1833, 9.165000, 0.055810, -0.032693
1834, 9.170000, 0.055647, -0.032597
1835, 9.175000, 0.055484, -0.032502
1836, 9.180000, 0.055321, -0.032406
1837, 9.185000, 0.055159, -0.032312
1838, 9.190000, 0.054998, -0.032217
1839, 9.195000, 0.054837, -0.032123
1840, 9.200000, 0.054676, -0.032028
1841, 9.205000, 0.054516, -0.031935
1842, 9.210000, 0.054356, -0.031841
1843, 9.215000, 0.054197, -0.031748
1844, 9.220000, 0.054038, -0.031655
1845, 9.225000, 0.053880, -0.031562
1846, 9.230000, 0.053722, -0.031470
1847, 9.235000, 0.053565, -0.031378
1848, 9.240000, 0.053408, -0.031286
1849, 9.245000, 0.053251, -0.031194
1850, 9.250000, 0.053095, -0.031103
1851, 9.255000, 0.052940, -0.031012
1852, 9.260000, 0.052785, -0.030921
1853, 9.265000, 0.052630, -0.030830
1854, 9.270000, 0.052476, -0.030740
1855, 9.275000, 0.052322, -0.030650
1856, 9.280000, 0.052169, -0.030560
1857, 9.285000, 0.052016, -0.030470
1858, 9.290000, 0.051864, -0.030381
1859, 9.295000, 0.051712, -0.030292
1860, 9.300000, 0.051561, -0.030204
1861, 9.305000, 0.051410, -0.030115
1862, 9.310000, 0.051259, -0.030027
1863, 9.315000, 0.051109, -0.029939
1864, 9.320000, 0.050959, -0.029851
1865, 9.325000, 0.050810, -0.029764
1866, 9.330000, 0.050661, -0.029677
1867, 9.335000, 0.050513, -0.029590
1868, 9.340000, 0.050365, -0.029503
1869, 9.345000, 0.050217, -0.029417
1870, 9.350000, 0.050070, -0.029330
1871, 9.355000, 0.049924, -0.029245
1872, 9.360000, 0.049777, -0.029159
1873, 9.365000, 0.049632, -0.029074
1874, 9.370000, 0.049486, -0.028988
1875, 9.375000, 0.049341, -0.028903
1876, 9.380000, 0.049197, -0.028819
1877, 9.385000, 0.049053, -0.028734
1878, 9.390000, 0.048909, -0.028650
1879, 9.395000, 0.048766, -0.028566
1880, 9.400000, 0.048623, -0.028483
1881, 9.405000, 0.048480, -0.028399
1882, 9.410000, 0.048338, -0.028316
1883, 9.415000, 0.048197, -0.028233
1884, 9.420000, 0.048056, -0.028150
1885, 9.425000, 0.047915, -0.028068
1886, 9.430000, 0.047775, -0.027986
1887, 9.435000, 0.047635, -0.027904
1888, 9.440000, 0.047495, -0.027822
1889, 9.445000, 0.047356, -0.027741
1890, 9.450000, 0.047217, -0.027659
1891, 9.455000, 0.047079, -0.027578
1892, 9.460000, 0.046941, -0.027498
1893, 9.465000, 0.046804, -0.027417
1894, 9.470000, 0.046667, -0.027337
1895, 9.475000, 0.046530, -0.027257
1896, 9.480000, 0.046394, -0.027177
1897, 9.485000, 0.046258, -0.027097
1898, 9.490000, 0.046122, -0.027018
1899, 9.495000, 0.045987, -0.026939
1900, 9.500000, 0.045853, -0.026860
1901, 9.505000, 0.045718, -0.026781
1902, 9.510000, 0.045584, -0.026703
1903, 9.515000, 0.045451, -0.026624
1904, 9.520000, 0.045318, -0.026546
1905, 9.525000, 0.045185, -0.026469
1906, 9.530000, 0.045053, -0.026391
1907, 9.535000, 0.044921, -0.026314
1908, 9.540000, 0.044789, -0.026237
1909, 9.545000, 0.044658, -0.026160
1910, 9.550000, 0.044527, -0.026083
1911, 9.555000, 0.044397, -0.026007
1912, 9.560000, 0.044267, -0.025931
1913, 9.565000, 0.044137, -0.025855
1914, 9.570000, 0.044008, -0.025779
1915, 9.575000, 0.043879, -0.025704
1916, 9.580000, 0.043750, -0.025628
1917, 9.585000, 0.043622, -0.025553
1918, 9.590000, 0.043494, -0.025478
1919, 9.595000, 0.043367, -0.025404
1920, 9.600000, 0.043240, -0.025329
1921, 9.605000, 0.043113, -0.025255
1922, 9.610000, 0.042987, -0.025181
1923, 9.615000, 0.042861, -0.025107
1924, 9.620000, 0.042736, -0.025034
1925, 9.625000, 0.042610, -0.024961
1926, 9.630000, 0.042486, -0.024888
1927, 9.635000, 0.042361, -0.024815
1928, 9.640000, 0.042237, -0.024742
1929, 9.645000, 0.042113, -0.024669
1930, 9.650000, 0.041990, -0.024597
1931, 9.655000, 0.041867, -0.024525
1932, 9.660000, 0.041744, -0.024453
1933, 9.665000, 0.041622, -0.024382
1934, 9.670000, 0.041500, -0.024310
1935, 9.675000, 0.041379, -0.024239
1936, 9.680000, 0.041258, -0.024168
1937, 9.685000, 0.041137, -0.024097
1938, 9.690000, 0.041016, -0.024027
1939, 9.695000, 0.040896, -0.023956
1940, 9.700000, 0.040776, -0.023886
1941, 9.705000, 0.040657, -0.023816
1942, 9.710000, 0.040538, -0.023746
1943, 9.715000, 0.040419, -0.023677
1944, 9.720000, 0.040301, -0.023608
1945, 9.725000, 0.040183, -0.023538
1946, 9.730000, 0.040065, -0.023469
1947, 9.735000, 0.039948, -0.023401
1948, 9.740000, 0.039831, -0.023332
1949, 9.745000, 0.039714, -0.023264
1950, 9.750000, 0.039598, -0.023196
1951, 9.755000, 0.039482, -0.023128
1952, 9.760000, 0.039366, -0.023060
1953, 9.765000, 0.039251, -0.022993
1954, 9.770000, 0.039136, -0.022925
1955, 9.775000, 0.039021, -0.022858
1956, 9.780000, 0.038907, -0.022791
1957, 9.785000, 0.038793, -0.022724
1958, 9.790000, 0.038679, -0.022658
1959, 9.795000, 0.038566, -0.022591
1960, 9.800000, 0.038453, -0.022525
1961, 9.805000, 0.038340, -0.022459
1962, 9.810000, 0.038228, -0.022393
1963, 9.815000, 0.038116, -0.022328
1964, 9.820000, 0.038004, -0.022262
1965, 9.825000, 0.037893, -0.022197
1966, 9.830000, 0.037782, -0.022132
1967, 9.835000, 0.037671, -0.022067
1968, 9.840000, 0.037561, -0.022003
1969, 9.845000, 0.037451, -0.021938
1970, 9.850000, 0.037341, -0.021874
1971, 9.855000, 0.037232, -0.021810
1972, 9.860000, 0.037123, -0.021746
1973, 9.865000, 0.037014, -0.021682
1974, 9.870000, 0.036906, -0.021619
1975, 9.875000, 0.036798, -0.021556
1976, 9.880000, 0.036690, -0.021493
1977, 9.885000, 0.036583, -0.021430
1978, 9.890000, 0.036475, -0.021367
1979, 9.895000, 0.036369, -0.021304
1980, 9.900000, 0.036262, -0.021242
1981, 9.905000, 0.036156, -0.021180
1982, 9.910000, 0.036050, -0.021118
1983, 9.915000, 0.035944, -0.021056
1984, 9.920000, 0.035839, -0.020994
1985, 9.925000, 0.035734, -0.020933
1986, 9.930000, 0.035629, -0.020871
1987, 9.935000, 0.035525, -0.020810
1988, 9.940000, 0.035421, -0.020749
1989, 9.945000, 0.035317, -0.020688
1990, 9.950000, 0.035214, -0.020628
1991, 9.955000, 0.035111, -0.020567
1992, 9.960000, 0.035008, -0.020507
1993, 9.965000, 0.034905, -0.020447
1994, 9.970000, 0.034803, -0.020387
1995, 9.975000, 0.034701, -0.020327
1996, 9.980000, 0.034600, -0.020268
1997, 9.985000, 0.034498, -0.020209
1998, 9.990000, 0.034397, -0.020149
1999, 9.995000, 0.034296, -0.020090
2000, 10.000000, 0.034196, -0.020032
