i, t, I, Q
1624, 16.240000, -0.149802, -10.282596
1625, 16.250000, -0.115544, -10.284101
1626, 16.260000, -0.081280, -10.285262
1627, 16.270000, -0.047013, -10.286079
1628, 16.280000, -0.012742, -10.286552
1629, 16.290000, 0.021530, -10.286680
1630, 16.300000, 0.055802, -10.286463
1631, 16.310000, 0.090073, -10.285903
1632, 16.320000, 0.124343, -10.284997
1633, 16.330000, 0.158610, -10.283748
1634, 16.340000, 0.192872, -10.282154
1635, 16.350000, 0.227129, -10.280215
1636, 16.360000, 0.261380, -10.277933
1637, 16.370000, 0.295623, -10.275306
1638, 16.380000, 0.329858, -10.272335
1639, 16.390000, 0.364082, -10.269020
1640, 16.400000, 0.398295, -10.265361
1641, 16.410000, 0.432497, -10.261358
1642, 16.420000, 0.466685, -10.257011
1643, 16.430000, 0.500858, -10.252321
1644, 16.440000, 0.535016, -10.247287
1645, 16.450000, 0.569157, -10.241911
1646, 16.460000, 0.603280, -10.236191
1647, 16.470000, 0.637384, -10.230128
1648, 16.480000, 0.671467, -10.223722
1649, 16.490000, 0.705530, -10.216974
1650, 16.500000, 0.739570, -10.209883
1651, 16.510000, 0.773586, -10.202450
1652, 16.520000, 0.807577, -10.194676
1653, 16.530000, 0.841543, -10.186560
1654, 16.540000, 0.875482, -10.178102
1655, 16.550000, 0.909392, -10.169304
1656, 16.560000, 0.943273, -10.160164
1657, 16.570000, 0.977123, -10.150684
1658, 16.580000, 1.010942, -10.140864
1659, 16.590000, 1.044729, -10.130704
1660, 16.600000, 1.078481, -10.120205
1661, 16.610000, 1.112198, -10.109366
1662, 16.620000, 1.145880, -10.098188
1663, 16.630000, 1.179523, -10.086672
1664, 16.640000, 1.213129, -10.074818
1665, 16.650000, 1.246695, -10.062626
1666, 16.660000, 1.280221, -10.050097
1667, 16.670000, 1.313704, -10.037231
1668, 16.680000, 1.347145, -10.024028
1669, 16.690000, 1.380542, -10.010489
1670, 16.700000, 1.413893, -9.996615
1671, 16.710000, 1.447199, -9.982405
1672, 16.720000, 1.480457, -9.967861
1673, 16.730000, 1.513666, -9.952982
1674, 16.740000, 1.546826, -9.937770
1675, 16.750000, 1.579935, -9.922224
1676, 16.760000, 1.612993, -9.906346
1677, 16.770000, 1.645997, -9.890135
1678, 16.780000, 1.678948, -9.873593
1679, 16.790000, 1.711843, -9.856720
1680, 16.800000, 1.744682, -9.839515
1681, 16.810000, 1.777464, -9.821981
1682, 16.820000, 1.810187, -9.804118
1683, 16.830000, 1.842851, -9.785926
1684, 16.840000, 1.875454, -9.767405
1685, 16.850000, 1.907995, -9.748557
1686, 16.860000, 1.940474, -9.729381
1687, 16.870000, 1.972888, -9.709879
1688, 16.880000, 2.005238, -9.690052
1689, 16.890000, 2.037522, -9.669899
1690, 16.900000, 2.069738, -9.649422
1691, 16.910000, 2.101886, -9.628621
1692, 16.920000, 2.133965, -9.607497
1693, 16.930000, 2.165973, -9.586051
1694, 16.940000, 2.197910, -9.564283
1695, 16.950000, 2.229774, -9.542194
1696, 16.960000, 2.261565, -9.519785
1697, 16.970000, 2.293281, -9.497056
1698, 16.980000, 2.324921, -9.474009
1699, 16.990000, 2.356484, -9.450643
1700, 17.000000, 2.387970, -9.426960
1701, 17.010000, 2.419376, -9.402961
1702, 17.020000, 2.450703, -9.378647
1703, 17.030000, 2.481948, -9.354017
1704, 17.040000, 2.513112, -9.329073
1705, 17.050000, 2.544192, -9.303817
1706, 17.060000, 2.575188, -9.278248
1707, 17.070000, 2.606099, -9.252367
1708, 17.080000, 2.636923, -9.226176
1709, 17.090000, 2.667661, -9.199675
1710, 17.100000, 2.698310, -9.172865
1711, 17.110000, 2.728869, -9.145747
1712, 17.120000, 2.759338, -9.118321
1713, 17.130000, 2.789716, -9.090590
1714, 17.140000, 2.820001, -9.062553
1715, 17.150000, 2.850193, -9.034212
1716, 17.160000, 2.880291, -9.005568
1717, 17.170000, 2.910292, -8.976621
1718, 17.180000, 2.940198, -8.947373
1719, 17.190000, 2.970006, -8.917824
1720, 17.200000, 2.999715, -8.887975
1721, 17.210000, 3.029325, -8.857828
1722, 17.220000, 3.058834, -8.827383
1723, 17.230000, 3.088242, -8.796642
1724, 17.240000, 3.117548, -8.765605
1725, 17.250000, 3.146750, -8.734274
1726, 17.260000, 3.175848, -8.702649
1727, 17.270000, 3.204840, -8.670732
1728, 17.280000, 3.233725, -8.638523
1729, 17.290000, 3.262504, -8.606024
1730, 17.300000, 3.291174, -8.573236
1731, 17.310000, 3.319735, -8.540160
1732, 17.320000, 3.348185, -8.506796
1733, 17.330000, 3.376525, -8.473147
1734, 17.340000, 3.404752, -8.439213
1735, 17.350000, 3.432866, -8.404995
1736, 17.360000, 3.460866, -8.370495
1737, 17.370000, 3.488751, -8.335713
1738, 17.380000, 3.516520, -8.300651
1739, 17.390000, 3.544172, -8.265310
1740, 17.400000, 3.571706, -8.229691
1741, 17.410000, 3.599122, -8.193796
1742, 17.420000, 3.626418, -8.157624
1743, 17.430000, 3.653593, -8.121179
1744, 17.440000, 3.680647, -8.084460
1745, 17.450000, 3.707579, -8.047470
1746, 17.460000, 3.734387, -8.010209
1747, 17.470000, 3.761071, -7.972678
1748, 17.480000, 3.787630, -7.934879
1749, 17.490000, 3.814063, -7.896814
1750, 17.500000, 3.840369, -7.858482
1751, 17.510000, 3.866547, -7.819887
1752, 17.520000, 3.892597, -7.781028
1753, 17.530000, 3.918517, -7.741907
1754, 17.540000, 3.944307, -7.702526
1755, 17.550000, 3.969965, -7.662886
1756, 17.560000, 3.995491, -7.622988
1757, 17.570000, 4.020885, -7.582833
1758, 17.580000, 4.046144, -7.542423
1759, 17.590000, 4.071269, -7.501759
1760, 17.600000, 4.096258, -7.460843
1761, 17.610000, 4.121111, -7.419676
1762, 17.620000, 4.145826, -7.378259
1763, 17.630000, 4.170404, -7.336593
1764, 17.640000, 4.194843, -7.294680
1765, 17.650000, 4.219142, -7.252522
1766, 17.660000, 4.243300, -7.210120
1767, 17.670000, 4.267317, -7.167475
1768, 17.680000, 4.291192, -7.124588
1769, 17.690000, 4.314924, -7.081462
1770, 17.700000, 4.338512, -7.038097
1771, 17.710000, 4.361956, -6.994495
1772, 17.720000, 4.385254, -6.950657
1773, 17.730000, 4.408406, -6.906585
1774, 17.740000, 4.431412, -6.862281
1775, 17.750000, 4.454269, -6.817745
1776, 17.760000, 4.476978, -6.772980
1777, 17.770000, 4.499538, -6.727986
1778, 17.780000, 4.521948, -6.682766
1779, 17.790000, 4.544207, -6.637320
1780, 17.800000, 4.566315, -6.591651
1781, 17.810000, 4.588271, -6.545759
1782, 17.820000, 4.610073, -6.499647
1783, 17.830000, 4.631722, -6.453316
1784, 17.840000, 4.653216, -6.406767
1785, 17.850000, 4.674556, -6.360002
1786, 17.860000, 4.695739, -6.313023
1787, 17.870000, 4.716766, -6.265831
1788, 17.880000, 4.737635, -6.218427
1789, 17.890000, 4.758347, -6.170814
1790, 17.900000, 4.778899, -6.122993
1791, 17.910000, 4.799293, -6.074965
1792, 17.920000, 4.819526, -6.026732
1793, 17.930000, 4.839598, -5.978296
1794, 17.940000, 4.859509, -5.929658
1795, 17.950000, 4.879258, -5.880820
1796, 17.960000, 4.898844, -5.831783
1797, 17.970000, 4.918267, -5.782550
1798, 17.980000, 4.937525, -5.733121
1799, 17.990000, 4.956619, -5.683499
1800, 18.000000, 4.975547, -5.633685
1801, 18.010000, 4.994310, -5.583681
1802, 18.020000, 5.012905, -5.533488
1803, 18.030000, 5.031333, -5.483108
1804, 18.040000, 5.049594, -5.432543
1805, 18.050000, 5.067686, -5.381795
1806, 18.060000, 5.085608, -5.330865
1807, 18.070000, 5.103361, -5.279754
1808, 18.080000, 5.120944, -5.228466
1809, 18.090000, 5.138355, -5.177000
1810, 18.100000, 5.155595, -5.125360
1811, 18.110000, 5.172663, -5.073546
1812, 18.120000, 5.189558, -5.021561
1813, 18.130000, 5.206280, -4.969406
1814, 18.140000, 5.222828, -4.917082
1815, 18.150000, 5.239202, -4.864593
1816, 18.160000, 5.255400, -4.811939
1817, 18.170000, 5.271424, -4.759122
1818, 18.180000, 5.287271, -4.706144
1819, 18.190000, 5.302941, -4.653007
1820, 18.200000, 5.318434, -4.599713
1821, 18.210000, 5.333750, -4.546263
1822, 18.220000, 5.348888, -4.492658
1823, 18.230000, 5.363847, -4.438902
1824, 18.240000, 5.378626, -4.384995
1825, 18.250000, 5.393226, -4.330940
1826, 18.260000, 5.407646, -4.276738
1827, 18.270000, 5.421885, -4.222391
1828, 18.280000, 5.435943, -4.167901
1829, 18.290000, 5.449819, -4.113270
1830, 18.300000, 5.463514, -4.058500
1831, 18.310000, 5.477025, -4.003591
1832, 18.320000, 5.490354, -3.948547
1833, 18.330000, 5.503499, -3.893369
1834, 18.340000, 5.516460, -3.838059
1835, 18.350000, 5.529237, -3.782618
1836, 18.360000, 5.541829, -3.727050
1837, 18.370000, 5.554236, -3.671354
1838, 18.380000, 5.566457, -3.615534
1839, 18.390000, 5.578492, -3.559591
1840, 18.400000, 5.590341, -3.503527
1841, 18.410000, 5.602003, -3.447345
1842, 18.420000, 5.613477, -3.391044
1843, 18.430000, 5.624764, -3.334629
1844, 18.440000, 5.635863, -3.278100
1845, 18.450000, 5.646773, -3.221460
1846, 18.460000, 5.657495, -3.164710
1847, 18.470000, 5.668027, -3.107852
1848, 18.480000, 5.678370, -3.050888
1849, 18.490000, 5.688523, -2.993820
1850, 18.500000, 5.698486, -2.936651
1851, 18.510000, 5.708258, -2.879381
1852, 18.520000, 5.717839, -2.822013
1853, 18.530000, 5.727229, -2.764549
1854, 18.540000, 5.736428, -2.706990
1855, 18.550000, 5.745434, -2.649339
1856, 18.560000, 5.754249, -2.591597
1857, 18.570000, 5.762871, -2.533767
1858, 18.580000, 5.771300, -2.475850
1859, 18.590000, 5.779536, -2.417849
1860, 18.600000, 5.787579, -2.359764
1861, 18.610000, 5.795428, -2.301599
1862, 18.620000, 5.803084, -2.243355
1863, 18.630000, 5.810545, -2.185034
1864, 18.640000, 5.817811, -2.126638
1865, 18.650000, 5.824884, -2.068169
1866, 18.660000, 5.831761, -2.009629
1867, 18.670000, 5.838443, -1.951020
1868, 18.680000, 5.844930, -1.892344
1869, 18.690000, 5.851221, -1.833602
1870, 18.700000, 5.857316, -1.774797
1871, 18.710000, 5.863215, -1.715931
1872, 18.720000, 5.868919, -1.657006
1873, 18.730000, 5.874425, -1.598023
1874, 18.740000, 5.879735, -1.538985
1875, 18.750000, 5.884849, -1.479894
1876, 18.760000, 5.889765, -1.420751
1877, 18.770000, 5.894484, -1.361559
1878, 18.780000, 5.899006, -1.302320
1879, 18.790000, 5.903330, -1.243035
1880, 18.800000, 5.907457, -1.183706
1881, 18.810000, 5.911386, -1.124336
1882, 18.820000, 5.915117, -1.064927
1883, 18.830000, 5.918650, -1.005480
1884, 18.840000, 5.921985, -0.945997
1885, 18.850000, 5.925122, -0.886481
1886, 18.860000, 5.928060, -0.826934
1887, 18.870000, 5.930800, -0.767357
1888, 18.880000, 5.933341, -0.707752
1889, 18.890000, 5.935684, -0.648122
1890, 18.900000, 5.937827, -0.588469
1891, 18.910000, 5.939772, -0.528793
1892, 18.920000, 5.941518, -0.469099
1893, 18.930000, 5.943065, -0.409387
1894, 18.940000, 5.944413, -0.349659
1895, 18.950000, 5.945562, -0.289917
1896, 18.960000, 5.946512, -0.230164
1897, 18.970000, 5.947262, -0.170402
1898, 18.980000, 5.947814, -0.110632
1899, 18.990000, 5.948166, -0.050857
1900, 19.000000, 5.948319, 0.008923
1901, 19.010000, 5.948272, 0.068703
1902, 19.020000, 5.948027, 0.128483
1903, 19.030000, 5.947582, 0.188261
1904, 19.040000, 5.946937, 0.248034
1905, 19.050000, 5.946094, 0.307801
1906, 19.060000, 5.945051, 0.367559
1907, 19.070000, 5.943810, 0.427307
1908, 19.080000, 5.942368, 0.487042
1909, 19.090000, 5.940728, 0.546763
1910, 19.100000, 5.938889, 0.606467
1911, 19.110000, 5.936851, 0.666153
1912, 19.120000, 5.934614, 0.725818
1913, 19.130000, 5.932178, 0.785461
1914, 19.140000, 5.929543, 0.845080
1915, 19.150000, 5.926709, 0.904672
1916, 19.160000, 5.923677, 0.964235
1917, 19.170000, 5.920446, 1.023768
1918, 19.180000, 5.917017, 1.083269
1919, 19.190000, 5.913389, 1.142735
1920, 19.200000, 5.909564, 1.202164
1921, 19.210000, 5.905540, 1.261555
1922, 19.220000, 5.901318, 1.320906
1923, 19.230000, 5.896898, 1.380214
1924, 19.240000, 5.892281, 1.439478
1925, 19.250000, 5.887466, 1.498695
1926, 19.260000, 5.882454, 1.557864
1927, 19.270000, 5.877244, 1.616983
1928, 19.280000, 5.871837, 1.676049
1929, 19.290000, 5.866234, 1.735061
1930, 19.300000, 5.860434, 1.794017
1931, 19.310000, 5.854437, 1.852914
1932, 19.320000, 5.848244, 1.911751
1933, 19.330000, 5.841855, 1.970526
1934, 19.340000, 5.835270, 2.029237
1935, 19.350000, 5.828489, 2.087881
1936, 19.360000, 5.821513, 2.146458
1937, 19.370000, 5.814341, 2.204964
1938, 19.380000, 5.806975, 2.263398
1939, 19.390000, 5.799413, 2.321758
1940, 19.400000, 5.791657, 2.380042
1941, 19.410000, 5.783707, 2.438248
1942, 19.420000, 5.775563, 2.496375
1943, 19.430000, 5.767225, 2.554419
1944, 19.440000, 5.758694, 2.612380
1945, 19.450000, 5.749969, 2.670255
1946, 19.460000, 5.741052, 2.728042
1947, 19.470000, 5.731941, 2.785739
1948, 19.480000, 5.722639, 2.843345
1949, 19.490000, 5.713145, 2.900858
1950, 19.500000, 5.703458, 2.958275
1951, 19.510000, 5.693581, 3.015595
1952, 19.520000, 5.683512, 3.072815
1953, 19.530000, 5.673253, 3.129934
1954, 19.540000, 5.662803, 3.186951
1955, 19.550000, 5.652163, 3.243862
1956, 19.560000, 5.641334, 3.300666
1957, 19.570000, 5.630315, 3.357361
1958, 19.580000, 5.619107, 3.413946
1959, 19.590000, 5.607710, 3.470418
1960, 19.600000, 5.596126, 3.526776
1961, 19.610000, 5.584353, 3.583017
1962, 19.620000, 5.572393, 3.639139
1963, 19.630000, 5.560246, 3.695142
1964, 19.640000, 5.547912, 3.751022
1965, 19.650000, 5.535392, 3.806779
1966, 19.660000, 5.522686, 3.862410
1967, 19.670000, 5.509795, 3.917913
1968, 19.680000, 5.496718, 3.973286
1969, 19.690000, 5.483457, 4.028528
1970, 19.700000, 5.470012, 4.083637
1971, 19.710000, 5.456383, 4.138611
1972, 19.720000, 5.442571, 4.193447
1973, 19.730000, 5.428577, 4.248145
1974, 19.740000, 5.414399, 4.302702
1975, 19.750000, 5.400040, 4.357117
1976, 19.760000, 5.385500, 4.411387
1977, 19.770000, 5.370779, 4.465512
1978, 19.780000, 5.355877, 4.519488
1979, 19.790000, 5.340795, 4.573314
1980, 19.800000, 5.325534, 4.626989
1981, 19.810000, 5.310094, 4.680511
1982, 19.820000, 5.294476, 4.733878
1983, 19.830000, 5.278680, 4.787087
1984, 19.840000, 5.262706, 4.840138
1985, 19.850000, 5.246556, 4.893028
1986, 19.860000, 5.230229, 4.945756
1987, 19.870000, 5.213726, 4.998320
1988, 19.880000, 5.197049, 5.050718
1989, 19.890000, 5.180196, 5.102948
1990, 19.900000, 5.163170, 5.155009
1991, 19.910000, 5.145970, 5.206899
1992, 19.920000, 5.128597, 5.258616
1993, 19.930000, 5.111051, 5.310158
1994, 19.940000, 5.093334, 5.361524
1995, 19.950000, 5.075446, 5.412712
1996, 19.960000, 5.057387, 5.463720
1997, 19.970000, 5.039158, 5.514547
1998, 19.980000, 5.020759, 5.565191
1999, 19.990000, 5.002192, 5.615649
2000, 20.000000, 4.983456, 5.665921
